          x                   f(x)                  Pn                  err         
  -1.000000000000000    1.000000000000000    1.045416953912971    0.045416953912971
  -0.999332665999333    0.999332665999333    1.043507795381407    0.044175129382075
  -0.998665331998665    0.998665331998665    1.041609596845647    0.042944264846981
  -0.997997997997998    0.997997997997998    1.039722306270899    0.041724308272901
  -0.997330663997331    0.997330663997331    1.037845871766132    0.040515207768801
  -0.996663329996663    0.996663329996663    1.035980241583840    0.039316911587177
  -0.995995995995996    0.995995995995996    1.034125364119832    0.038129368123836
  -0.995328661995329    0.995328661995329    1.032281187913016    0.036952525917687
  -0.994661327994661    0.994661327994661    1.030447661645177    0.035786333650516
  -0.993993993993994    0.993993993993994    1.028624734140755    0.034630740146761
  -0.993326659993327    0.993326659993327    1.026812354366639    0.033485694373312
  -0.992659325992659    0.992659325992659    1.025010471431937    0.032351145439277
  -0.991991991991992    0.991991991991992    1.023219034587767    0.031227042595774
  -0.991324657991325    0.991324657991325    1.021437993227036    0.030113335235711
  -0.990657323990658    0.990657323990658    1.019667296884221    0.029009972893564
  -0.989989989989990    0.989989989989990    1.017906895235158    0.027916905245168
  -0.989322655989323    0.989322655989323    1.016156738096821    0.026834082107498
  -0.988655321988656    0.988655321988656    1.014416775427102    0.025761453438447
  -0.987987987987988    0.987987987987988    1.012686957324603    0.024698969336615
  -0.987320653987321    0.987320653987321    1.010967234028411    0.023646580041090
  -0.986653319986654    0.986653319986654    1.009257555917889    0.022604235931236
  -0.985985985985986    0.985985985985986    1.007557873512452    0.021571887526466
  -0.985318651985319    0.985318651985319    1.005868137471360    0.020549485486041
  -0.984651317984652    0.984651317984652    1.004188298593491    0.019536980608839
  -0.983983983983984    0.983983983983984    1.002518307817139    0.018534323833155
  -0.983316649983317    0.983316649983317    1.000858116219785    0.017541466236468
  -0.982649315982650    0.982649315982650    0.999207675017892    0.016558359035242
  -0.981981981981982    0.981981981981982    0.997566935566683    0.015584953584701
  -0.981314647981315    0.981314647981315    0.995935849359928    0.014621201378613
  -0.980647313980648    0.980647313980648    0.994314368029730    0.013667054049083
  -0.979979979979980    0.979979979979980    0.992702443346310    0.012722463366329
  -0.979312645979313    0.979312645979313    0.991100027217790    0.011787381238477
  -0.978645311978646    0.978645311978646    0.989507071689981    0.010861759711335
  -0.977977977977978    0.977977977977978    0.987923528946169    0.009945550968191
  -0.977310643977311    0.977310643977311    0.986349351306898    0.009038707329587
  -0.976643309976644    0.976643309976644    0.984784491229756    0.008141181253112
  -0.975975975975977    0.975975975975977    0.983228901309166    0.007252925333190
  -0.975308641975309    0.975308641975309    0.981682534276165    0.006373892300856
  -0.974641307974642    0.974641307974642    0.980145342998195    0.005504035023553
  -0.973973973973975    0.973973973973975    0.978617280478891    0.004643306504916
  -0.973306639973307    0.973306639973307    0.977098299857860    0.003791659884553
  -0.972639305972640    0.972639305972640    0.975588354410477    0.002949048437837
  -0.971971971971973    0.971971971971973    0.974087397547665    0.002115425575692
  -0.971304637971305    0.971304637971305    0.972595382815686    0.001290744844381
  -0.970637303970638    0.970637303970638    0.971112263895926    0.000474959925288
  -0.969969969969971    0.969969969969971    0.969637994604686    0.000331975365285
  -0.969302635969303    0.969302635969303    0.968172528892962    0.001130107076342
  -0.968635301968636    0.968635301968636    0.966715820846240    0.001919481122396
  -0.967967967967969    0.967967967967969    0.965267824684282    0.002700143283686
  -0.967300633967301    0.967300633967301    0.963828494760910    0.003472139206391
  -0.966633299966634    0.966633299966634    0.962397785563801    0.004235514402833
  -0.965965965965967    0.965965965965967    0.960975651714270    0.004990314251697
  -0.965298631965299    0.965298631965299    0.959562047967057    0.005736583998243
  -0.964631297964632    0.964631297964632    0.958156929210121    0.006474368754511
  -0.963963963963965    0.963963963963965    0.956760250464427    0.007203713499538
  -0.963296629963297    0.963296629963297    0.955371966883729    0.007924663079568
  -0.962629295962630    0.962629295962630    0.953992033754370    0.008637262208260
  -0.961961961961963    0.961961961961963    0.952620406495059    0.009341555466903
  -0.961294627961296    0.961294627961296    0.951257040656669    0.010037587304626
  -0.960627293960628    0.960627293960628    0.949901891922024    0.010725402038604
  -0.959959959959961    0.959959959959961    0.948554916105685    0.011405043854275
  -0.959292625959294    0.959292625959294    0.947216069153745    0.012076556805548
  -0.958625291958626    0.958625291958626    0.945885307143617    0.012739984815009
  -0.957957957957959    0.957957957957959    0.944562586283820    0.013395371674139
  -0.957290623957292    0.957290623957292    0.943247862913776    0.014042761043516
  -0.956623289956624    0.956623289956624    0.941941093503595    0.014682196453029
  -0.955955955955957    0.955955955955957    0.940642234653869    0.015313721302088
  -0.955288621955290    0.955288621955290    0.939351243095457    0.015937378859833
  -0.954621287954622    0.954621287954622    0.938068075689284    0.016553212265338
  -0.953953953953955    0.953953953953955    0.936792689426125    0.017161264527830
  -0.953286619953288    0.953286619953288    0.935525041426398    0.017761578526889
  -0.952619285952620    0.952619285952620    0.934265088939956    0.018354197012664
  -0.951951951951953    0.951951951951953    0.933012789345879    0.018939162606074
  -0.951284617951286    0.951284617951286    0.931768100152260    0.019516517799025
  -0.950617283950618    0.950617283950618    0.930530978996008    0.020086304954610
  -0.949949949949951    0.949949949949951    0.929301383642625    0.020648566307326
  -0.949282615949284    0.949282615949284    0.928079271986009    0.021203343963274
  -0.948615281948616    0.948615281948616    0.926864602048244    0.021750679900372
  -0.947947947947949    0.947947947947949    0.925657331979388    0.022290615968562
  -0.947280613947282    0.947280613947282    0.924457420057265    0.022823193890017
  -0.946613279946614    0.946613279946614    0.923264824687268    0.023348455259347
