          x                    y                   f(x,y)               Fourier       
   0.025641025641026    0.025641025641026    0.057271987173395    0.025731779026428
   0.042735042735043    0.042735042735043    0.153637823245200    0.070382623718892
   0.059829059829060    0.059829059829060    0.285653719298473    0.134781290801148
   0.025641025641026    0.076923076923077    0.158695639461027    0.074546839271822
   0.042735042735043    0.094017094017094    0.303619280868379    0.147761228481780
   0.059829059829060    0.111111111111111    0.462860982881312    0.235983860962919
   0.025641025641026    0.128205128205128    0.223764033237916    0.115689008336173
   0.042735042735043    0.145299145299145    0.384045220253600    0.209931196124803
   0.059829059829060    0.162393162393162    0.534032373365578    0.312897292868286
   0.025641025641026    0.179487179487179    0.237570783648929    0.144923641407353
   0.042735042735043    0.196581196581197    0.376491027925350    0.250493551170077
   0.059829059829060    0.213675213675214    0.482863382899559    0.357605108781436
   0.025641025641026    0.230769230769231    0.196952930564283    0.159241702012935
   0.042735042735043    0.247863247863248    0.282687278308144    0.265273327390338
   0.059829059829060    0.264957264957265    0.321076210545837    0.365505662143044
   0.025641025641026    0.282051282051282    0.111215534627476    0.157169473466561
   0.042735042735043    0.299145299145299    0.124123279981555    0.252749285042545
   0.059829059829060    0.316239316239316    0.085734347743862    0.335785771779963
   0.025641025641026    0.333333333333333    0.000000000000000    0.138920244276422
   0.042735042735043    0.350427350427350   -0.062875865941128    0.214210487687544
   0.059829059829060    0.367521367521367   -0.169248220915337    0.271504420298240
   0.025641025641026    0.384615384615385   -0.111215534627475    0.106372354974210
   0.042735042735043    0.401709401709402   -0.235470908713026    0.153623622595266
   0.059829059829060    0.418803418803419   -0.385458061825003    0.179277901825266
   0.025641025641026    0.435897435897436   -0.196952930564283    0.062875865941129
   0.042735042735043    0.452991452991453   -0.354122404030843    0.077224721063546
   0.059829059829060    0.470085470085470   -0.513364106043777    0.068598825935936
   0.025641025641026    0.487179487179487   -0.237570783648929    0.012907745354079
   0.042735042735043    0.504273504273504   -0.391648724222795   -0.007122698299313
   0.059829059829060    0.521367521367521   -0.523664620276068   -0.049140929275219
   0.025641025641026    0.538461538461538   -0.223764033237917   -0.038388932237693
   0.042735042735043    0.555555555555555   -0.339453041574089   -0.090736998867333
   0.059829059829060    0.572649572649573   -0.413999880845911   -0.161822750353319
   0.025641025641026    0.589743589743590   -0.158695639461027   -0.085734347743862
   0.042735042735043    0.606837606837607   -0.209492757953379   -0.165012001817851
   0.059829059829060    0.623931623931624   -0.209492757953379   -0.257848622417259
   0.025641025641026    0.641025641025641   -0.057271987173395   -0.124255374085551
   0.042735042735043    0.658119658119658   -0.031540208146968   -0.222302795298428
   0.059829059829060    0.675213675213675    0.043006631124855   -0.327334879383961
   0.025641025641026    0.692307692307692    0.057271987173395   -0.149987153111979
